goodreads_link,animal,pronoun,pronoun_extra,pronoun_group,animal_book_rank,num_ratings,title,author,decade_category,manual_rank,avg_ratings,book_cover_image,description,num_reviews,ISBN,pub_date,pub_year,publisher,decade,animal_group
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,eel,she/her,,she/her,60,1012,Pebbles and the Biggest Number,Joey Benun,2020s,,4.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",842.0,9781737818601.0,"July 1, 2023",2023,Joey Benun,2020.0,eel
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,frog,he/him,,he/him,60,1012,Pebbles and the Biggest Number,Joey Benun,2020s,,4.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",842.0,9781737818601.0,"July 1, 2023",2023,Joey Benun,2020.0,frog
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,crab,she/her,,she/her,60,1012,Pebbles and the Biggest Number,Joey Benun,2020s,,4.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",842.0,9781737818601.0,"July 1, 2023",2023,Joey Benun,2020.0,crab
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,dolphin,he/him,,he/him,60,1012,Pebbles and the Biggest Number,Joey Benun,2020s,,4.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",842.0,9781737818601.0,"July 1, 2023",2023,Joey Benun,2020.0,dolphin
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,eagle,she/her,,she/her,60,1012,Pebbles and the Biggest Number,Joey Benun,2020s,,4.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",842.0,9781737818601.0,"July 1, 2023",2023,Joey Benun,2020.0,eagle
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,dog,he/him,,he/him,60,1012,Pebbles and the Biggest Number,Joey Benun,2020s,,4.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",842.0,9781737818601.0,"July 1, 2023",2023,Joey Benun,2020.0,dog
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,butterfly,she/her,,she/her,60,1012,Pebbles and the Biggest Number,Joey Benun,2020s,,4.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",842.0,9781737818601.0,"July 1, 2023",2023,Joey Benun,2020.0,butterfly
https://www.goodreads.com/book/show/197442.Alexander_and_the_Wind_Up_Mouse,mouse,he/him,,he/him,45,8607,Alexander and the Wind-Up Mouse,Leo Lionni,1960s,,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320551595i/197442.jpg,"The beloved Caldecott Honor Book and Christopher Award winner about two unlikely friends who see each other for who they are inside.Everyone loves Willy the wind-up mouse, while Alexander, the real mouse, is chased away with brooms and imperiled by mousetraps. Wouldn't it be wonderful to be loved and cuddled, thinks Alexander, and he wishes he could be a wind-up mouse, too. In this gentle fable about a real mouse and a mechanical one, Leo Lionni explores the magic of friendship.Originally published in 1969, the Caldecott Honor-winning Alexander and the Wind-Up Mouse is sure to enchant a whole new generation of readers.""A delicate fantasy about friendship, illustrated with bold, sumptuous collages.""-- The New York TimesShow more",338.0,9780394809144.0,"November 12, 1969",1969,Knopf Books for Young Readers,1960.0,mouse
https://www.goodreads.com/book/show/1037191.Harry_and_the_Lady_Next_Door,dog,he/him,,he/him,49,7869,Harry and the Lady Next Door,Gene Zion,1960s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384258895i/1037191.jpg,"Harry is a little white dog with black spots who has a big problemthe lady next door sings all the time and hurts poor Harry's ears. She sings higher than the peanut man's whistle and louder than the siren on the fire engine, but no one does anything about itexcept Harry that is. Harry comes up with one clever scheme after another to get her to stop, each one funnier than the last and each one landing him a night in the doghouse. But Harry is ingenious and persistent, and his attempts finally lead to a solution that is a wonderful surprise for both Harryandthe lady next door.",141.0,9780064440080.0,"January 1, 1960",1960,HarperCollins,1960.0,dog
https://www.goodreads.com/book/show/375902.Inch_by_Inch,inchworm,he/him,,he/him,51,7638,Inch by Inch,Leo Lionni,1960s,,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474268454i/375902.jpg,"Can a song be measured?Meet a winning, winsome inchworm, proud of his ability to measure anything under the sun, from a robin's tail to a toucan's beak. When a hungry nightingale threatens to eat him for breakfast unless he can measure her song, the inchworm calls on his craft and skill to creatively solve the dilemma.",485.0,9780688132835.0,"January 1, 1960",1960,HarperCollinsPublishers,1960.0,inchworm
https://www.goodreads.com/book/show/169427.The_Fire_Cat,cat,he/him,,he/him,52,7274,The Fire Cat,Esther Averill,1960s,,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428753571i/169427.jpg,"Pickles the fire cat to the rescue! Pickles is a young cat with big paws who wishes to do big things with them! When he's adopted by the local firehouse, Pickles works hard to be a good fire cat. He learns to jump on a fire truck. He learns to help put out a fire, and he even helps out in a rescue. Beginning readers will cheer as Pickles gets his wish and finds something big to do with his paws. With sweet illustrations from author-illustrator Esther Averill, this Level One I Can Read book is perfect for children learning to sound out words and sentences. Whether shared at home or in a classroom, the short sentences, familiar words, and simple concepts of Level One books support success for children eager to start reading on their own.Show more",203.0,9780064440387.0,"January 1, 1960",1960,HarperCollins,1960.0,cat
https://www.goodreads.com/book/show/838072.Lafcadio_,lion,he/him,,he/him,53,7189,Lafcadio : The Lion Who Shot Back,Shel Silverstein,1960s,,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348582307i/838072.jpg,"The book that started it all: Shel Silverstein's first children's book,Lafcadio, the Lion Who Shot Backis a whimsical tale of self-discovery and marshmallows, beloved by readers young and old""You don't have to shoot me,""says the young lion.""I will be your rug and I will lie in front of your fireplace and I won't move a muscle and you can sit on me and toast all the marshmallows you want. I love marshmallows.""But the hunter will not listen to reason, so what is there for a young lion to do? After eating up the hunter, Lafcadio takes the gun home and practices and practices until he becomes the world's greatest sharp-shooter.Now dressed in starched collars and fancy suits, and enjoying all the marshmallows he wants, Lafcadio is pampered and admired wherever he goes. But is a famous, successful, and admired lion a happy lion? Or is he a lion at all?Told and drawn with wit and gusto,Shel Silverstein'smodern fable speaks not only to children but to us all!Lafcadio, the Lion Who Shot Backis the book that started Shel Silverstein's incomparable career as a bestselling children's book author and illustrator. He is also the creator of picture books such asA Giraffe and a Half,Who Wants a Cheap Rhinoceros?,The Missing Piece,The Missing Piece Meets the Big O,and the perennial favoriteThe Giving Treeand of classic poetry collections such asWhere the Sidewalk Ends,A Light in the Attic,Falling Up,Every Thing On It,Don't Bump the Glump!.Show more",510.0,9780060256760.0,"January 1, 1963",1963,HarperCollins,1960.0,lion
https://www.goodreads.com/book/show/1116771.Curious_George_Learns_the_Alphabet,monkey,he/him,,he/him,54,5328,Curious George Learns the Alphabet,H.A. Rey,1960s,,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348647169i/1116771.jpg,"What better way to learn to read than with Curious George as your classmate and the man with the yellow hat as your teacher?In this classic book by H.A. Rey, Curious George has progressed from learning to wash dishes, clean windows, and ride a bike to learning his letters—with time out for fun, food, football, mischief, and a surprise at the end!",88.0,9780395137185.0,"January 1, 1963",1963,Clarion Books,1960.0,monkey
https://www.goodreads.com/book/show/977817.Possum_Magic,possum,she/her,,she/her,57,9069,Possum Magic,Mem Fox,1980s,,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347696936i/977817.jpg,"Grandma Poss uses her best bush magic to make Hush invisible. But when Hush longs to be able to see herself again, the two possums must make their way across Australia to find the magic food that will make Hush visible once more. “Another treat from Mem Fox that is sure to be treasured. The whimsical illustrations are a wonderful complement.”-- Children’s Book Review Service",361.0,9780152632243.0,"January 1, 1983",1983,Clarion Books,1980.0,opossum
https://www.goodreads.com/book/show/977817.Possum_Magic,possum,she/her,,she/her,57,9069,Possum Magic,Mem Fox,1980s,,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347696936i/977817.jpg,"Grandma Poss uses her best bush magic to make Hush invisible. But when Hush longs to be able to see herself again, the two possums must make their way across Australia to find the magic food that will make Hush visible once more. “Another treat from Mem Fox that is sure to be treasured. The whimsical illustrations are a wonderful complement.”-- Children’s Book Review Service",361.0,9780152632243.0,"January 1, 1983",1983,Clarion Books,1980.0,opossum
https://www.goodreads.com/book/show/310039.The_Berenstain_Bears_No_Girls_Allowed,bear,he/him,,he/him,58,9054,The Berenstain Bears No Girls Allowed,Stan Berenstain,1980s,,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369110i/310039.jpg,"This classic Berenstain Bears story is a perfect way for children to learn all about friendship and the importance of being fair!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. Brother and his friends are tired of Sister tagging along with them, so they create their own club where girls are not allowed. Now it’s up to Sister to not only create her own club, but to also find a way for the boys and girls to all hang out together . Includes over 50 bonus stickers!",153.0,9780394873312.0,"January 1, 1986",1986,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/310039.The_Berenstain_Bears_No_Girls_Allowed,bear,he/him,,he/him,58,9054,The Berenstain Bears No Girls Allowed,Stan Berenstain,1980s,,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369110i/310039.jpg,"This classic Berenstain Bears story is a perfect way for children to learn all about friendship and the importance of being fair!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. Brother and his friends are tired of Sister tagging along with them, so they create their own club where girls are not allowed. Now it’s up to Sister to not only create her own club, but to also find a way for the boys and girls to all hang out together . Includes over 50 bonus stickers!",153.0,9780394873312.0,"January 1, 1986",1986,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/310039.The_Berenstain_Bears_No_Girls_Allowed,bear,she/her,,she/her,58,9054,The Berenstain Bears No Girls Allowed,Stan Berenstain,1980s,,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369110i/310039.jpg,"This classic Berenstain Bears story is a perfect way for children to learn all about friendship and the importance of being fair!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. Brother and his friends are tired of Sister tagging along with them, so they create their own club where girls are not allowed. Now it’s up to Sister to not only create her own club, but to also find a way for the boys and girls to all hang out together . Includes over 50 bonus stickers!",153.0,9780394873312.0,"January 1, 1986",1986,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/310039.The_Berenstain_Bears_No_Girls_Allowed,bear,she/her,,she/her,58,9054,The Berenstain Bears No Girls Allowed,Stan Berenstain,1980s,,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369110i/310039.jpg,"This classic Berenstain Bears story is a perfect way for children to learn all about friendship and the importance of being fair!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. Brother and his friends are tired of Sister tagging along with them, so they create their own club where girls are not allowed. Now it’s up to Sister to not only create her own club, but to also find a way for the boys and girls to all hang out together . Includes over 50 bonus stickers!",153.0,9780394873312.0,"January 1, 1986",1986,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/652484.Fables,wolf,he/him,,he/him,59,8731,Fables,Arnold Lobel,1980s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",439.0,9780060239749.0,"January 1, 1980",1980,HarperColl,1980.0,wolf
https://www.goodreads.com/book/show/652484.Fables,frog,he/him,,he/him,59,8731,Fables,Arnold Lobel,1980s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",439.0,9780060239749.0,"January 1, 1980",1980,HarperColl,1980.0,frog
https://www.goodreads.com/book/show/652484.Fables,mouse,he/him,,he/him,59,8731,Fables,Arnold Lobel,1980s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",439.0,9780060239749.0,"January 1, 1980",1980,HarperColl,1980.0,mouse
https://www.goodreads.com/book/show/652484.Fables,cat,he/him,,he/him,59,8731,Fables,Arnold Lobel,1980s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",439.0,9780060239749.0,"January 1, 1980",1980,HarperColl,1980.0,cat
https://www.goodreads.com/book/show/846065.The_Berenstain_Bears_and_the_Truth,bear,he/him,,he/him,62,8094,The Berenstain Bears and the Truth,Stan Berenstain,1980s,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320553777i/846065.jpg,"This classic Berenstain Bears story is a perfect way to teach children about the importance of honesty!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. When Mama goes to the market, Brother and Sister play soccer in the house . . . and end up breaking a lamp! When Mama asks them what happened, they tell her a series of whoppers that just get bigger and bigger. Will they ever tell her the truth?",151.0,9780394856407.0,"January 1, 1983",1983,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/846065.The_Berenstain_Bears_and_the_Truth,bear,he/him,,he/him,62,8094,The Berenstain Bears and the Truth,Stan Berenstain,1980s,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320553777i/846065.jpg,"This classic Berenstain Bears story is a perfect way to teach children about the importance of honesty!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. When Mama goes to the market, Brother and Sister play soccer in the house . . . and end up breaking a lamp! When Mama asks them what happened, they tell her a series of whoppers that just get bigger and bigger. Will they ever tell her the truth?",151.0,9780394856407.0,"January 1, 1983",1983,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/846065.The_Berenstain_Bears_and_the_Truth,bear,she/her,,she/her,62,8094,The Berenstain Bears and the Truth,Stan Berenstain,1980s,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320553777i/846065.jpg,"This classic Berenstain Bears story is a perfect way to teach children about the importance of honesty!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. When Mama goes to the market, Brother and Sister play soccer in the house . . . and end up breaking a lamp! When Mama asks them what happened, they tell her a series of whoppers that just get bigger and bigger. Will they ever tell her the truth?",151.0,9780394856407.0,"January 1, 1983",1983,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/846065.The_Berenstain_Bears_and_the_Truth,bear,she/her,,she/her,62,8094,The Berenstain Bears and the Truth,Stan Berenstain,1980s,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320553777i/846065.jpg,"This classic Berenstain Bears story is a perfect way to teach children about the importance of honesty!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. When Mama goes to the market, Brother and Sister play soccer in the house . . . and end up breaking a lamp! When Mama asks them what happened, they tell her a series of whoppers that just get bigger and bigger. Will they ever tell her the truth?",151.0,9780394856407.0,"January 1, 1983",1983,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,bear,he/him,,he/him,63,7877,The Berenstain Bears Trick or Treat,Stan Berenstain,1980s,,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",128.0,9780679800910.0,"January 1, 1989",1989,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,bear,he/him,,he/him,63,7877,The Berenstain Bears Trick or Treat,Stan Berenstain,1980s,,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",128.0,9780679800910.0,"January 1, 1989",1989,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,bear,she/her,,she/her,63,7877,The Berenstain Bears Trick or Treat,Stan Berenstain,1980s,,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",128.0,9780679800910.0,"January 1, 1989",1989,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,bear,she/her,,she/her,63,7877,The Berenstain Bears Trick or Treat,Stan Berenstain,1980s,,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",128.0,9780679800910.0,"January 1, 1989",1989,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,bear,he/him,,he/him,63,7877,The Berenstain Bears Trick or Treat,Stan Berenstain,1980s,,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",128.0,9780679800910.0,"January 1, 1989",1989,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,bear,she/her,,she/her,63,7877,The Berenstain Bears Trick or Treat,Stan Berenstain,1980s,,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",128.0,9780679800910.0,"January 1, 1989",1989,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/2051483.Arthur_s_Halloween,aardvark,he/him,,he/him,65,7668,Arthur's Halloween,Marc Brown,1980s,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344268373i/2051483.jpg,"BESTSELLING CLASSIC SERIES! More than 5 million Arthur Adventure books sold!Get spooked with Arthur this Halloween!With all of his classmates in costumes, Arthur can't tell who's who at the school Halloween party, and he nearly faints when Buster passes around bowls of ""eyeballs"" and ""brains!"" But when Arthur's little sister wanders off into the scariest house on the street while trick-or-treating, he's got to find the courage to go in and save her. Will Arthur and D.W. make it out alive?Show more",192.0,9780316110594.0,"September 30, 1982",1982,"Little, Brown Books for Young Readers",1980.0,aardvark
https://www.goodreads.com/book/show/2051483.Arthur_s_Halloween,aardvark,she/her,,she/her,65,7668,Arthur's Halloween,Marc Brown,1980s,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344268373i/2051483.jpg,"BESTSELLING CLASSIC SERIES! More than 5 million Arthur Adventure books sold!Get spooked with Arthur this Halloween!With all of his classmates in costumes, Arthur can't tell who's who at the school Halloween party, and he nearly faints when Buster passes around bowls of ""eyeballs"" and ""brains!"" But when Arthur's little sister wanders off into the scariest house on the street while trick-or-treating, he's got to find the courage to go in and save her. Will Arthur and D.W. make it out alive?Show more",192.0,9780316110594.0,"September 30, 1982",1982,"Little, Brown Books for Young Readers",1980.0,aardvark
https://www.goodreads.com/book/show/2051483.Arthur_s_Halloween,aardvark,she/her,,she/her,65,7668,Arthur's Halloween,Marc Brown,1980s,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344268373i/2051483.jpg,"BESTSELLING CLASSIC SERIES! More than 5 million Arthur Adventure books sold!Get spooked with Arthur this Halloween!With all of his classmates in costumes, Arthur can't tell who's who at the school Halloween party, and he nearly faints when Buster passes around bowls of ""eyeballs"" and ""brains!"" But when Arthur's little sister wanders off into the scariest house on the street while trick-or-treating, he's got to find the courage to go in and save her. Will Arthur and D.W. make it out alive?Show more",192.0,9780316110594.0,"September 30, 1982",1982,"Little, Brown Books for Young Readers",1980.0,aardvark
https://www.goodreads.com/book/show/244115.Skippyjon_Jones_in_Mummy_Trouble,kitten,he/him,,he/him,43,12482,"Skippyjon Jones in Mummy Trouble (Skippyjon Jones, #3)",Judy Schachner,2000s,,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435812618i/244115.jpg,"The Siamese kitty boy who thinks he is a chihuahua just can't stay out of trouble.Skippyjon Jones can't stop his overactive imagination. This time, it takes him to ancient Egypt. Who should be wiating for him there but his old Chihuahua chums? They want to visit the Under Mundo—the underworld—where mummitos""rest in peas.""But they need the brains and bravery of El Skippito, Skippyjon's Zorro-like alter ego, to answer the Finx's riddle and enter the oldy, moldy tomb of the mummy. Sounds like big trouble. But El Skipito gets the job done, yes, indeed-o.Rhymes and riddles, rollicking wordplay, andmuchfun await all the readers who have fallen in love with the kitty withgiganticoears and an even bigger hear.¡Vamonos!Judy Schnachneris the author/illustrator of the wildly popularSkippyjon Jonesseries,The Grannyman,a book about an old Siamese cat, which won the Nebraska Golden Sower Award, andYo, Vikings!,which won the Chapman Award from Planet-Esme for Best Classroom Read-Aloud for 2002. Ms. Schachner had a Siamese cat named Skippy who served as the inspiration for Skippyjon Jones.Bonus CD available at URL listed on the Book jacket.Edition MSRP: $17⁹⁹ USA / $23⁹⁹(ISBN: 978-0-525-47754-9)Show more",266.0,9780525477549.0,"January 1, 2006",2006,Dutton Books for Young Readers,2000.0,cat
